record_id,source_type,source,title,event_date,entity_name,raw_text,penalty_amount,agency,region,url
REG_000228,regulation,国家医保局-政策法规,关于改革完善儿童用药供应保障机制的实施意见,2026-05-15,,"国家医保局-政策法规 关于改革完善儿童用药供应保障机制的实施意见
国家医保局-政策法规 关于改革完善儿童用药供应保障机制的实施意见",0,国家医疗保障局,,https://www.nhsa.gov.cn/art/2026/5/15/art_53_20518.html
REG_000229,regulation,国家医保局-政策法规,国家药品监督管理局 公安部 国家卫生健康委员会 国家市场监督管理总局...,2026-05-15,,"国家医保局-政策法规 国家药品监督管理局 公安部 国家卫生健康委员会 国家市场监督管理总局...
国家医保局-政策法规 国家药品监督管理局 公安部 国家卫生健康委员会 国家市场监督管理总局...",0,国家医疗保障局,,https://www.nhsa.gov.cn/art/2026/5/15/art_53_20514.html
REG_000230,regulation,国家医保局-政策法规,国家医疗保障局关于印发《医疗保障基金监督检查五年行动计划（2026年...,2026-05-13,,"国家医保局-政策法规 国家医疗保障局关于印发《医疗保障基金监督检查五年行动计划（2026年...
国家医保局-政策法规 国家医疗保障局关于印发《医疗保障基金监督检查五年行动计划（2026年...",0,国家医疗保障局,,https://www.nhsa.gov.cn/art/2026/5/13/art_53_20495.html
REG_000231,regulation,国家医保局-政策法规,国家医疗保障局办公室关于印发《医保医用设备（成像类）编码规则和方法》...,2026-05-11,,"国家医保局-政策法规 国家医疗保障局办公室关于印发《医保医用设备（成像类）编码规则和方法》...
国家医保局-政策法规 国家医疗保障局办公室关于印发《医保医用设备（成像类）编码规则和方法》...",0,国家医疗保障局,,https://www.nhsa.gov.cn/art/2026/5/11/art_53_20460.html
REG_000232,regulation,国家医保局-政策法规,国务院办公厅关于健全药品价格形成机制的若干意见,2026-04-14,,"国家医保局-政策法规 国务院办公厅关于健全药品价格形成机制的若干意见
国家医保局-政策法规 国务院办公厅关于健全药品价格形成机制的若干意见",0,国家医疗保障局,,https://www.nhsa.gov.cn/art/2026/4/14/art_53_20215.html
REG_000233,regulation,国家医保局-政策法规,国家医保局 民政部 财政部 人力资源社会保障部 农业农村部 国家卫生...,2026-03-26,,"国家医保局-政策法规 国家医保局 民政部 财政部 人力资源社会保障部 农业农村部 国家卫生...
国家医保局-政策法规 国家医保局 民政部 财政部 人力资源社会保障部 农业农村部 国家卫生...",0,国家医疗保障局,,https://www.nhsa.gov.cn/art/2026/3/26/art_53_20040.html
REG_000234,regulation,国家医保局-政策法规,国家医保局 国家发展改革委 国家卫生健康委关于医保支持基层医疗卫生服...,2026-03-16,,"国家医保局-政策法规 国家医保局 国家发展改革委 国家卫生健康委关于医保支持基层医疗卫生服...
国家医保局-政策法规 国家医保局 国家发展改革委 国家卫生健康委关于医保支持基层医疗卫生服...",0,国家医疗保障局,,https://www.nhsa.gov.cn/art/2026/3/16/art_53_19932.html
REG_000235,regulation,国家医保局-政策法规,国家医疗保障局办公室关于印发《医保领域“高效办成一件事”2026年度...,2026-02-10,,"国家医保局-政策法规 国家医疗保障局办公室关于印发《医保领域“高效办成一件事”2026年度...
国家医保局-政策法规 国家医疗保障局办公室关于印发《医保领域“高效办成一件事”2026年度...",0,国家医疗保障局,,https://www.nhsa.gov.cn/art/2026/2/10/art_53_19640.html
REG_000236,regulation,国家医保局-政策法规,国家医保局关于加快医疗保障领域场景培育和开放 支持新场景大规模应用的...,2026-02-05,,"国家医保局-政策法规 国家医保局关于加快医疗保障领域场景培育和开放 支持新场景大规模应用的...
国家医保局-政策法规 国家医保局关于加快医疗保障领域场景培育和开放 支持新场景大规模应用的...",0,国家医疗保障局,,https://www.nhsa.gov.cn/art/2026/2/5/art_53_19591.html
REG_000237,regulation,国家医保局-政策法规,国家医疗保障局关于做好2026年医疗保障基金监管工作的通知,2026-02-02,,"国家医保局-政策法规 国家医疗保障局关于做好2026年医疗保障基金监管工作的通知
国家医保局-政策法规 国家医疗保障局关于做好2026年医疗保障基金监管工作的通知",0,国家医疗保障局,,https://www.nhsa.gov.cn/art/2026/2/2/art_53_19557.html
REG_000238,regulation,国家医保局-政策法规,关于印发《〈社会保险基金会计制度〉补充规定》的通知,2026-01-30,,"国家医保局-政策法规 关于印发《〈社会保险基金会计制度〉补充规定》的通知
国家医保局-政策法规 关于印发《〈社会保险基金会计制度〉补充规定》的通知",0,国家医疗保障局,,https://www.nhsa.gov.cn/art/2026/1/30/art_53_19541.html
REG_000239,regulation,国家医保局-政策法规,国家医保局办公室 国家中医药局综合司关于确定中医优势病种按病种付费试...,2026-01-29,,"国家医保局-政策法规 国家医保局办公室 国家中医药局综合司关于确定中医优势病种按病种付费试...
国家医保局-政策法规 国家医保局办公室 国家中医药局综合司关于确定中医优势病种按病种付费试...",0,国家医疗保障局,,https://www.nhsa.gov.cn/art/2026/1/29/art_53_19508.html
REG_000240,regulation,国家医保局-政策法规,国家医保局 财政部关于做好职工基本医疗保险个人账户跨省共济工作的通知,2026-01-09,,"国家医保局-政策法规 国家医保局 财政部关于做好职工基本医疗保险个人账户跨省共济工作的通知
国家医保局-政策法规 国家医保局 财政部关于做好职工基本医疗保险个人账户跨省共济工作的通知",0,国家医疗保障局,,https://www.nhsa.gov.cn/art/2026/1/9/art_53_19294.html
REG_000241,regulation,国家医保局-政策法规,国家医保局 人力资源社会保障部关于印发《国家基本医疗保险、生育保险和...,2025-12-07,,"国家医保局-政策法规 国家医保局 人力资源社会保障部关于印发《国家基本医疗保险、生育保险和...
国家医保局-政策法规 国家医保局 人力资源社会保障部关于印发《国家基本医疗保险、生育保险和...",0,国家医疗保障局,,https://www.nhsa.gov.cn/art/2025/12/7/art_53_18971.html
REG_000242,regulation,国家医保局-政策法规,国家医疗保障局办公室关于印发《长期护理保险服务管理文书（2026年版...,2025-12-01,,"国家医保局-政策法规 国家医疗保障局办公室关于印发《长期护理保险服务管理文书（2026年版...
国家医保局-政策法规 国家医疗保障局办公室关于印发《长期护理保险服务管理文书（2026年版...",0,国家医疗保障局,,https://www.nhsa.gov.cn/art/2025/12/1/art_53_18900.html
REG_000243,regulation,国家医保局-政策法规,国家医疗保障局办公室关于开展医保经办全流程智能审核试点工作的通知,2025-11-06,,"国家医保局-政策法规 国家医疗保障局办公室关于开展医保经办全流程智能审核试点工作的通知
国家医保局-政策法规 国家医疗保障局办公室关于开展医保经办全流程智能审核试点工作的通知",0,国家医疗保障局,,https://www.nhsa.gov.cn/art/2025/11/6/art_53_18541.html
REG_000244,regulation,国家医保局-政策法规,国家医疗保障局办公室关于进一步加强超量开药智能监管工作的通知,2025-11-03,,"国家医保局-政策法规 国家医疗保障局办公室关于进一步加强超量开药智能监管工作的通知
国家医保局-政策法规 国家医疗保障局办公室关于进一步加强超量开药智能监管工作的通知",0,国家医疗保障局,,https://www.nhsa.gov.cn/art/2025/11/3/art_53_18456.html
REG_000245,regulation,国家医保局-政策法规,国家医疗保障局办公室关于全面推进医保基金即时结算改革扩面提质的通知,2025-10-16,,"国家医保局-政策法规 国家医疗保障局办公室关于全面推进医保基金即时结算改革扩面提质的通知
国家医保局-政策法规 国家医疗保障局办公室关于全面推进医保基金即时结算改革扩面提质的通知",0,国家医疗保障局,,https://www.nhsa.gov.cn/art/2025/10/16/art_53_18221.html
REG_000246,regulation,国家医保局-政策法规,国家医保局办公室 国家中医药局综合司关于开展中医优势病种按病种付费试...,2025-10-09,,"国家医保局-政策法规 国家医保局办公室 国家中医药局综合司关于开展中医优势病种按病种付费试...
国家医保局-政策法规 国家医保局办公室 国家中医药局综合司关于开展中医优势病种按病种付费试...",0,国家医疗保障局,,https://www.nhsa.gov.cn/art/2025/10/9/art_53_18146.html
REG_000247,regulation,国家医保局-政策法规,国家医疗保障局关于印发《国家长期护理保险服务项目目录（试行）》的通知,2025-09-25,,"国家医保局-政策法规 国家医疗保障局关于印发《国家长期护理保险服务项目目录（试行）》的通知
国家医保局-政策法规 国家医疗保障局关于印发《国家长期护理保险服务项目目录（试行）》的通知",0,国家医疗保障局,,https://www.nhsa.gov.cn/art/2025/9/25/art_53_18021.html
REG_000248,regulation,国家医保局-政策法规,国家医疗保障局办公室关于编发各地医保部门落实定点医药机构相关人员医保...,2025-09-14,,"国家医保局-政策法规 国家医疗保障局办公室关于编发各地医保部门落实定点医药机构相关人员医保...
国家医保局-政策法规 国家医疗保障局办公室关于编发各地医保部门落实定点医药机构相关人员医保...",0,国家医疗保障局,,https://www.nhsa.gov.cn/art/2025/9/14/art_53_17880.html
REG_000249,regulation,国家医保局-政策法规,国家医疗保障局关于印发《医疗保障按病种付费管理暂行办法》的通知,2025-08-15,,"国家医保局-政策法规 国家医疗保障局关于印发《医疗保障按病种付费管理暂行办法》的通知
国家医保局-政策法规 国家医疗保障局关于印发《医疗保障按病种付费管理暂行办法》的通知",0,国家医疗保障局,,https://www.nhsa.gov.cn/art/2025/8/15/art_53_17574.html
REG_000250,regulation,国家医保局-政策法规,国家医疗保障局办公室关于印发《基本医保基金即时结算经办规程（试行）》...,2025-07-31,,"国家医保局-政策法规 国家医疗保障局办公室关于印发《基本医保基金即时结算经办规程（试行）》...
国家医保局-政策法规 国家医疗保障局办公室关于印发《基本医保基金即时结算经办规程（试行）》...",0,国家医疗保障局,,https://www.nhsa.gov.cn/art/2025/7/31/art_53_17448.html
REG_000251,regulation,国家医保局-政策法规,国家医疗保障局办公室关于公布智能监管改革试点地区和试点单位的通知,2025-07-23,,"国家医保局-政策法规 国家医疗保障局办公室关于公布智能监管改革试点地区和试点单位的通知
国家医保局-政策法规 国家医疗保障局办公室关于公布智能监管改革试点地区和试点单位的通知",0,国家医疗保障局,,https://www.nhsa.gov.cn/art/2025/7/23/art_53_17361.html
REG_000252,regulation,国家医保局-政策法规,国家医保局 国家卫生健康委关于印发《支持创新药高质量发展的若干措施》...,2025-07-01,,"国家医保局-政策法规 国家医保局 国家卫生健康委关于印发《支持创新药高质量发展的若干措施》...
国家医保局-政策法规 国家医保局 国家卫生健康委关于印发《支持创新药高质量发展的若干措施》...",0,国家医疗保障局,,https://www.nhsa.gov.cn/art/2025/7/1/art_53_17059.html
REG_000253,regulation,国家医保局-政策法规,国家医疗保障局关于进一步加强医疗保障定点医疗机构管理的通知,2025-06-24,,"国家医保局-政策法规 国家医疗保障局关于进一步加强医疗保障定点医疗机构管理的通知
国家医保局-政策法规 国家医疗保障局关于进一步加强医疗保障定点医疗机构管理的通知",0,国家医疗保障局,,https://www.nhsa.gov.cn/art/2025/6/24/art_53_16989.html
REG_000254,regulation,国家医保局-政策法规,国家医疗保障局办公室关于优化医疗服务价格管理流程的通知,2025-06-24,,"国家医保局-政策法规 国家医疗保障局办公室关于优化医疗服务价格管理流程的通知
国家医保局-政策法规 国家医疗保障局办公室关于优化医疗服务价格管理流程的通知",0,国家医疗保障局,,https://www.nhsa.gov.cn/art/2025/6/24/art_53_16976.html
REG_000255,regulation,国家医保局-政策法规,国家医疗保障局办公室关于进一步完善医药价格和招采信用评价制度的通知,2025-06-05,,"国家医保局-政策法规 国家医疗保障局办公室关于进一步完善医药价格和招采信用评价制度的通知
国家医保局-政策法规 国家医疗保障局办公室关于进一步完善医药价格和招采信用评价制度的通知",0,国家医疗保障局,,https://www.nhsa.gov.cn/art/2025/6/5/art_53_16741.html
REG_000256,regulation,国家医保局-政策法规,国家医疗保障局办公室关于开展智能监管改革试点的通知,2025-04-25,,"国家医保局-政策法规 国家医疗保障局办公室关于开展智能监管改革试点的通知
国家医保局-政策法规 国家医疗保障局办公室关于开展智能监管改革试点的通知",0,国家医疗保障局,,https://www.nhsa.gov.cn/art/2025/4/25/art_53_16364.html
REG_000257,regulation,国家医保局-政策法规,国家医保局等部门关于做好当前长期照护师培养培训工作的通知,2025-04-24,,"国家医保局-政策法规 国家医保局等部门关于做好当前长期照护师培养培训工作的通知
国家医保局-政策法规 国家医保局等部门关于做好当前长期照护师培养培训工作的通知",0,国家医疗保障局,,https://www.nhsa.gov.cn/art/2025/4/24/art_53_16356.html
REG_000258,regulation,国家医保局-政策法规,国家医疗保障局办公室关于开展医保影像云索引上传试点工作的通知,2025-04-21,,"国家医保局-政策法规 国家医疗保障局办公室关于开展医保影像云索引上传试点工作的通知
国家医保局-政策法规 国家医疗保障局办公室关于开展医保影像云索引上传试点工作的通知",0,国家医疗保障局,,https://www.nhsa.gov.cn/art/2025/4/21/art_53_16322.html
REG_000259,regulation,国家医保局-政策法规,国家医保局 人力资源社会保障部 国家卫生健康委 国家药监局关于加强药...,2025-03-19,,"国家医保局-政策法规 国家医保局 人力资源社会保障部 国家卫生健康委 国家药监局关于加强药...
国家医保局-政策法规 国家医保局 人力资源社会保障部 国家卫生健康委 国家药监局关于加强药...",0,国家医疗保障局,,https://www.nhsa.gov.cn/art/2025/3/19/art_53_16046.html
REG_000260,regulation,国家医保局-政策法规,国家医疗保障局办公室关于印发《医保领域“高效办成一件事”2025年度...,2025-02-14,,"国家医保局-政策法规 国家医疗保障局办公室关于印发《医保领域“高效办成一件事”2025年度...
国家医保局-政策法规 国家医疗保障局办公室关于印发《医保领域“高效办成一件事”2025年度...",0,国家医疗保障局,,https://www.nhsa.gov.cn/art/2025/2/14/art_53_15692.html
REG_000261,regulation,国家医保局-政策法规,国家医疗保障局办公室关于印发《按病种付费医疗保障经办管理规程（202...,2025-01-27,,"国家医保局-政策法规 国家医疗保障局办公室关于印发《按病种付费医疗保障经办管理规程（202...
国家医保局-政策法规 国家医疗保障局办公室关于印发《按病种付费医疗保障经办管理规程（202...",0,国家医疗保障局,,https://www.nhsa.gov.cn/art/2025/1/27/art_53_15590.html
REG_000262,regulation,国家医保局-政策法规,关于有序推进省内异地就医住院费用纳入按病种付费管理的通知,2025-01-27,,"国家医保局-政策法规 关于有序推进省内异地就医住院费用纳入按病种付费管理的通知
国家医保局-政策法规 关于有序推进省内异地就医住院费用纳入按病种付费管理的通知",0,国家医疗保障局,,https://www.nhsa.gov.cn/art/2025/1/27/art_53_15588.html
REG_000263,regulation,国家医保局-政策法规,国家医疗保障局办公室关于建立医保数据工作组更好赋能医疗机构发展的通知,2025-01-23,,"国家医保局-政策法规 国家医疗保障局办公室关于建立医保数据工作组更好赋能医疗机构发展的通知
国家医保局-政策法规 国家医疗保障局办公室关于建立医保数据工作组更好赋能医疗机构发展的通知",0,国家医疗保障局,,https://www.nhsa.gov.cn/art/2025/1/23/art_53_15544.html
REG_000264,regulation,国家医保局-政策法规,国家医疗保障局办公室关于推进基本医保基金即时结算改革的通知,2025-01-16,,"国家医保局-政策法规 国家医疗保障局办公室关于推进基本医保基金即时结算改革的通知
国家医保局-政策法规 国家医疗保障局办公室关于推进基本医保基金即时结算改革的通知",0,国家医疗保障局,,https://www.nhsa.gov.cn/art/2025/1/16/art_53_15486.html
REG_000265,regulation,国家医保局-政策法规,国家医疗保障局关于开展2025年定点医药机构违法违规使用医保基金自查...,2025-01-11,,"国家医保局-政策法规 国家医疗保障局关于开展2025年定点医药机构违法违规使用医保基金自查...
国家医保局-政策法规 国家医疗保障局关于开展2025年定点医药机构违法违规使用医保基金自查...",0,国家医疗保障局,,https://www.nhsa.gov.cn/art/2025/1/11/art_53_15439.html
REG_000266,regulation,国家医保局-政策法规,国家医疗保障局办公室关于印发《医疗保障定点医药机构相关人员医保支付资...,2025-01-08,,"国家医保局-政策法规 国家医疗保障局办公室关于印发《医疗保障定点医药机构相关人员医保支付资...
国家医保局-政策法规 国家医疗保障局办公室关于印发《医疗保障定点医药机构相关人员医保支付资...",0,国家医疗保障局,,https://www.nhsa.gov.cn/art/2025/1/8/art_53_15408.html
REG_000267,regulation,国家医保局-政策法规,国家医疗保障局办公室关于进一步加强劳动者医疗保障权益维护工作的通知,2025-01-07,,"国家医保局-政策法规 国家医疗保障局办公室关于进一步加强劳动者医疗保障权益维护工作的通知
国家医保局-政策法规 国家医疗保障局办公室关于进一步加强劳动者医疗保障权益维护工作的通知",0,国家医疗保障局,,https://www.nhsa.gov.cn/art/2025/1/7/art_53_15401.html
REG_000268,regulation,国家医保局-政策法规,国家医保局 国家卫生健康委员会关于完善医药集中带量采购和执行工作机制...,2024-12-10,,"国家医保局-政策法规 国家医保局 国家卫生健康委员会关于完善医药集中带量采购和执行工作机制...
国家医保局-政策法规 国家医保局 国家卫生健康委员会关于完善医药集中带量采购和执行工作机制...",0,国家医疗保障局,,https://www.nhsa.gov.cn/art/2024/12/10/art_53_15055.html
REG_000269,regulation,国家医保局-公共服务,全国医疗保障跨省异地就医直接结算公共服务信息发布（第六十四期）,2025-06-07,,"国家医保局-公共服务 全国医疗保障跨省异地就医直接结算公共服务信息发布（第六十四期）
国家医保局-公共服务 全国医疗保障跨省异地就医直接结算公共服务信息发布（第六十四期）",0,国家医疗保障局,,https://www.nhsa.gov.cn/art/2025/6/7/art_114_16762.html
REG_000270,regulation,国家医保局-公共服务,全国医疗保障跨省异地就医直接结算公共服务信息发布（第六十三期）,2025-01-15,,"国家医保局-公共服务 全国医疗保障跨省异地就医直接结算公共服务信息发布（第六十三期）
国家医保局-公共服务 全国医疗保障跨省异地就医直接结算公共服务信息发布（第六十三期）",0,国家医疗保障局,,https://www.nhsa.gov.cn/art/2025/1/15/art_114_15468.html
REG_000271,regulation,国家医保局-公共服务,全国医疗保障跨省异地就医直接结算公共服务信息发布（第六十二期）,2024-10-29,,"国家医保局-公共服务 全国医疗保障跨省异地就医直接结算公共服务信息发布（第六十二期）
国家医保局-公共服务 全国医疗保障跨省异地就医直接结算公共服务信息发布（第六十二期）",0,国家医疗保障局,,https://www.nhsa.gov.cn/art/2024/10/29/art_114_14441.html
REG_000272,regulation,国家医保局-公共服务,全国医疗保障跨省异地就医直接结算公共服务信息发布（第六十一期）,2024-08-01,,"国家医保局-公共服务 全国医疗保障跨省异地就医直接结算公共服务信息发布（第六十一期）
国家医保局-公共服务 全国医疗保障跨省异地就医直接结算公共服务信息发布（第六十一期）",0,国家医疗保障局,,https://www.nhsa.gov.cn/art/2024/8/1/art_114_13419.html
REG_000273,regulation,国家医保局-公共服务,全国医疗保障跨省异地就医直接结算公共服务信息发布（第六十期）,2024-04-30,,"国家医保局-公共服务 全国医疗保障跨省异地就医直接结算公共服务信息发布（第六十期）
国家医保局-公共服务 全国医疗保障跨省异地就医直接结算公共服务信息发布（第六十期）",0,国家医疗保障局,,https://www.nhsa.gov.cn/art/2024/4/30/art_114_12579.html
REG_000274,regulation,国家医保局-公共服务,全国医疗保障跨省异地就医直接结算公共服务信息发布（第五十九期）,2024-01-29,,"国家医保局-公共服务 全国医疗保障跨省异地就医直接结算公共服务信息发布（第五十九期）
国家医保局-公共服务 全国医疗保障跨省异地就医直接结算公共服务信息发布（第五十九期）",0,国家医疗保障局,,https://www.nhsa.gov.cn/art/2024/1/29/art_114_12032.html
REG_000275,regulation,国家医保局-公共服务,全国医疗保障跨省异地就医直接结算公共服务信息发布（第五十八期）,2023-10-20,,"国家医保局-公共服务 全国医疗保障跨省异地就医直接结算公共服务信息发布（第五十八期）
国家医保局-公共服务 全国医疗保障跨省异地就医直接结算公共服务信息发布（第五十八期）",0,国家医疗保障局,,https://www.nhsa.gov.cn/art/2023/10/20/art_114_11408.html
REG_000276,regulation,国家医保局-公共服务,全国医疗保障跨省异地就医直接结算公共服务信息发布（第五十七期）,2023-07-31,,"国家医保局-公共服务 全国医疗保障跨省异地就医直接结算公共服务信息发布（第五十七期）
国家医保局-公共服务 全国医疗保障跨省异地就医直接结算公共服务信息发布（第五十七期）",0,国家医疗保障局,,https://www.nhsa.gov.cn/art/2023/7/31/art_114_11115.html
REG_000277,regulation,国家医保局-公共服务,全国医疗保障跨省异地就医直接结算公共服务信息发布（第五十六期）,2023-05-05,,"国家医保局-公共服务 全国医疗保障跨省异地就医直接结算公共服务信息发布（第五十六期）
国家医保局-公共服务 全国医疗保障跨省异地就医直接结算公共服务信息发布（第五十六期）",0,国家医疗保障局,,https://www.nhsa.gov.cn/art/2023/5/5/art_114_10557.html
REG_000278,regulation,国家医保局-公共服务,全国医疗保障跨省异地就医直接结算公共服务信息发布（第五十五期）,2023-01-31,,"国家医保局-公共服务 全国医疗保障跨省异地就医直接结算公共服务信息发布（第五十五期）
国家医保局-公共服务 全国医疗保障跨省异地就医直接结算公共服务信息发布（第五十五期）",0,国家医疗保障局,,https://www.nhsa.gov.cn/art/2023/1/31/art_114_10102.html
REG_000279,regulation,国家医保局-公共服务,门诊慢特病相关治疗费用跨省直接结算攻略,2022-12-28,,"国家医保局-公共服务 门诊慢特病相关治疗费用跨省直接结算攻略
国家医保局-公共服务 门诊慢特病相关治疗费用跨省直接结算攻略",0,国家医疗保障局,,https://www.nhsa.gov.cn/art/2022/12/28/art_114_9957.html
REG_000280,regulation,国家医保局-公共服务,全国医疗保障跨省异地就医直接结算公共服务信息发布（第五十四期）,2022-12-28,,"国家医保局-公共服务 全国医疗保障跨省异地就医直接结算公共服务信息发布（第五十四期）
国家医保局-公共服务 全国医疗保障跨省异地就医直接结算公共服务信息发布（第五十四期）",0,国家医疗保障局,,https://www.nhsa.gov.cn/art/2022/12/28/art_114_9956.html
REG_000281,regulation,国家医保局-公共服务,门诊慢特病相关治疗费用跨省直接结算攻略,2022-11-26,,"国家医保局-公共服务 门诊慢特病相关治疗费用跨省直接结算攻略
国家医保局-公共服务 门诊慢特病相关治疗费用跨省直接结算攻略",0,国家医疗保障局,,https://www.nhsa.gov.cn/art/2022/11/26/art_114_9857.html
REG_000282,regulation,国家医保局-公共服务,全国医疗保障跨省异地就医直接结算公共服务信息发布（第五十三期）,2022-11-26,,"国家医保局-公共服务 全国医疗保障跨省异地就医直接结算公共服务信息发布（第五十三期）
国家医保局-公共服务 全国医疗保障跨省异地就医直接结算公共服务信息发布（第五十三期）",0,国家医疗保障局,,https://www.nhsa.gov.cn/art/2022/11/26/art_114_9856.html
REG_000283,regulation,国家医保局-公共服务,全国医疗保障跨省异地就医直接结算公共服务信息发布（第五十二期）,2022-11-03,,"国家医保局-公共服务 全国医疗保障跨省异地就医直接结算公共服务信息发布（第五十二期）
国家医保局-公共服务 全国医疗保障跨省异地就医直接结算公共服务信息发布（第五十二期）",0,国家医疗保障局,,https://www.nhsa.gov.cn/art/2022/11/3/art_114_9701.html
REG_000284,regulation,国家医保局-公共服务,全国医疗保障跨省异地就医直接结算公共服务信息发布（第五十一期）,2022-09-26,,"国家医保局-公共服务 全国医疗保障跨省异地就医直接结算公共服务信息发布（第五十一期）
国家医保局-公共服务 全国医疗保障跨省异地就医直接结算公共服务信息发布（第五十一期）",0,国家医疗保障局,,https://www.nhsa.gov.cn/art/2022/9/26/art_114_9132.html
REG_000285,regulation,国家医保局-公共服务,全国医疗保障跨省异地就医直接结算公共服务信息发布（第五十期）,2022-08-31,,"国家医保局-公共服务 全国医疗保障跨省异地就医直接结算公共服务信息发布（第五十期）
国家医保局-公共服务 全国医疗保障跨省异地就医直接结算公共服务信息发布（第五十期）",0,国家医疗保障局,,https://www.nhsa.gov.cn/art/2022/8/31/art_114_8931.html
REG_000286,regulation,国家医保局-公共服务,全国医疗保障跨省异地就医直接结算公共服务信息发布（第四十九期）,2022-08-05,,"国家医保局-公共服务 全国医疗保障跨省异地就医直接结算公共服务信息发布（第四十九期）
国家医保局-公共服务 全国医疗保障跨省异地就医直接结算公共服务信息发布（第四十九期）",0,国家医疗保障局,,https://www.nhsa.gov.cn/art/2022/8/5/art_114_8816.html
REG_000287,regulation,国家医保局-公共服务,全国医疗保障跨省异地就医直接结算公共服务信息发布（第四十八期）,2022-06-21,,"国家医保局-公共服务 全国医疗保障跨省异地就医直接结算公共服务信息发布（第四十八期）
国家医保局-公共服务 全国医疗保障跨省异地就医直接结算公共服务信息发布（第四十八期）",0,国家医疗保障局,,https://www.nhsa.gov.cn/art/2022/6/21/art_114_8314.html
REG_000288,regulation,国家医保局-公共服务,全国医疗保障跨省异地就医直接结算公共服务信息发布（第四十七期）,2022-05-17,,"国家医保局-公共服务 全国医疗保障跨省异地就医直接结算公共服务信息发布（第四十七期）
国家医保局-公共服务 全国医疗保障跨省异地就医直接结算公共服务信息发布（第四十七期）",0,国家医疗保障局,,https://www.nhsa.gov.cn/art/2022/5/17/art_114_8203.html
REG_000289,regulation,国家医保局-公共服务,全国医疗保障跨省异地就医直接结算公共服务信息发布（第四十六期​）,2022-04-29,,"国家医保局-公共服务 全国医疗保障跨省异地就医直接结算公共服务信息发布（第四十六期​）
国家医保局-公共服务 全国医疗保障跨省异地就医直接结算公共服务信息发布（第四十六期​）",0,国家医疗保障局,,https://www.nhsa.gov.cn/art/2022/4/29/art_114_8149.html
REG_000290,regulation,国家医保局-公共服务,全国医疗保障跨省异地就医直接结算公共服务信息发布（第四十五期）,2022-03-25,,"国家医保局-公共服务 全国医疗保障跨省异地就医直接结算公共服务信息发布（第四十五期）
国家医保局-公共服务 全国医疗保障跨省异地就医直接结算公共服务信息发布（第四十五期）",0,国家医疗保障局,,https://www.nhsa.gov.cn/art/2022/3/25/art_114_8009.html
REG_000291,regulation,国家医保局-公共服务,全国医疗保障跨省异地就医直接结算公共服务信息发布（第四十四期）,2022-02-28,,"国家医保局-公共服务 全国医疗保障跨省异地就医直接结算公共服务信息发布（第四十四期）
国家医保局-公共服务 全国医疗保障跨省异地就医直接结算公共服务信息发布（第四十四期）",0,国家医疗保障局,,https://www.nhsa.gov.cn/art/2022/2/28/art_114_7990.html
REG_000292,regulation,国家医保局-公共服务,全国医疗保障跨省异地就医直接结算公共服务信息发布（第四十三期）,2022-01-26,,"国家医保局-公共服务 全国医疗保障跨省异地就医直接结算公共服务信息发布（第四十三期）
国家医保局-公共服务 全国医疗保障跨省异地就医直接结算公共服务信息发布（第四十三期）",0,国家医疗保障局,,https://www.nhsa.gov.cn/art/2022/1/26/art_114_7807.html
REG_000293,regulation,国家医保局-公共服务,全国医疗保障跨省异地就医直接结算公共服务信息发布（第四十二期）,2021-12-14,,"国家医保局-公共服务 全国医疗保障跨省异地就医直接结算公共服务信息发布（第四十二期）
国家医保局-公共服务 全国医疗保障跨省异地就医直接结算公共服务信息发布（第四十二期）",0,国家医疗保障局,,https://www.nhsa.gov.cn/art/2021/12/14/art_114_7491.html
REG_000294,regulation,国家医保局-公共服务,全国医疗保障跨省异地就医直接结算公共服务信息发布（第四十一期）,2021-11-18,,"国家医保局-公共服务 全国医疗保障跨省异地就医直接结算公共服务信息发布（第四十一期）
国家医保局-公共服务 全国医疗保障跨省异地就医直接结算公共服务信息发布（第四十一期）",0,国家医疗保障局,,https://www.nhsa.gov.cn/art/2021/11/18/art_114_7349.html
REG_000295,regulation,国家医保局-公共服务,全国医疗保障跨省异地就医直接结算公共服务信息发布（第四十期）,2021-11-01,,"国家医保局-公共服务 全国医疗保障跨省异地就医直接结算公共服务信息发布（第四十期）
国家医保局-公共服务 全国医疗保障跨省异地就医直接结算公共服务信息发布（第四十期）",0,国家医疗保障局,,https://www.nhsa.gov.cn/art/2021/11/1/art_114_7312.html
REG_000296,regulation,国家医保局-公共服务,全国医疗保障跨省异地就医直接结算公共服务信息发布（第三十九期）,2021-09-15,,"国家医保局-公共服务 全国医疗保障跨省异地就医直接结算公共服务信息发布（第三十九期）
国家医保局-公共服务 全国医疗保障跨省异地就医直接结算公共服务信息发布（第三十九期）",0,国家医疗保障局,,https://www.nhsa.gov.cn/art/2021/9/15/art_114_7165.html
REG_000297,regulation,国家医保局-公共服务,全国医疗保障跨省异地就医直接结算公共服务信息发布（第三十八期）,2021-08-17,,"国家医保局-公共服务 全国医疗保障跨省异地就医直接结算公共服务信息发布（第三十八期）
国家医保局-公共服务 全国医疗保障跨省异地就医直接结算公共服务信息发布（第三十八期）",0,国家医疗保障局,,https://www.nhsa.gov.cn/art/2021/8/17/art_114_7164.html
